cluster,n_molecules,MolWt,LogP,TPSA,Rings
239,1865,302.9578680965148,3.7501906166219863,39.62930831099196,3.486327077747989
1330,1859,366.81953846153857,4.531211699838627,66.29135018827326,2.745024206562668
184,1837,369.06183070223204,6.284467425149703,25.958535655960805,4.4099074578116495
108,1832,334.87016102620095,2.9701090393013114,91.01371179039302,3.1331877729257642
382,1829,344.31855768179344,2.925717577911429,57.862394751230184,2.9994532531437943
189,1823,424.4384454196381,4.7544925287986874,56.05728469555678,3.850246845858475
361,1822,419.99546212952816,4.8643113995609255,66.37980790340286,3.446212952799122
372,1791,233.9159570072585,2.967763288665551,24.7998883305416,1.6711334450027917
354,1782,306.4592845117846,4.118408181818185,39.89573512906846,2.175084175084175
417,1775,326.7706225352114,2.3806581126760578,56.37704788732395,2.7543661971830984
98,1775,347.4485847887325,3.483267487323946,57.41679436619718,2.5470422535211266
245,1765,306.17665779036827,4.383969286118983,19.122968838526912,2.4413597733711048
221,1763,230.6833913783324,2.297471304594442,55.86239364719229,1.5558706749858195
205,1761,420.9296218057923,4.767473038046568,55.72202725724021,3.3242475865985237
402,1745,294.5875684813754,3.4670617249283686,57.32467048710602,3.2022922636103153
509,1743,374.8969265633965,4.956124997131385,47.743166953528394,4.292025243832473
259,1739,253.82585738930422,4.085517780333527,24.938355376653252,1.461759631972398
330,1735,303.26894236311244,3.115133561959656,43.00517002881845,2.765994236311239
238,1729,329.2978912666281,5.1391045806824796,23.16652978600347,2.156737998843262
215,1718,339.3051525029104,3.083377980209548,99.28686263096625,2.5855646100116414
286,1705,353.32641290322584,3.8579321466275687,62.99716715542522,2.5542521994134897
235,1703,422.01039107457444,4.841927598355847,104.68495596007048,3.4944216089254256
265,1698,300.02538928150767,3.25574155477032,50.13262073027091,2.1401648998822145
314,1697,301.6145026517384,5.020286670595169,22.718797878609312,2.179139658220389
133,1682,306.14663139120097,3.982728781212844,34.18556480380499,2.2253269916765754
463,1675,296.5872973134329,5.116393032835824,18.152519402985074,3.056716417910448
606,1665,439.13894354354386,6.109637417417423,55.336036036036035,4.996396396396396
207,1662,371.1364157641397,3.065973507821903,75.85291215403129,2.8604091456077017
447,1660,308.41224578313256,2.890163867469881,62.95815662650603,2.9457831325301207
577,1656,285.7145277777778,2.9914590398550738,52.91105072463768,2.7518115942028984
128,1656,342.3581690821257,4.1194775664251235,37.02791666666667,2.3629227053140096
247,1653,348.64184694494867,3.4521112885662455,56.08928614640048,3.635208711433757
593,1652,327.33179418886203,4.272082869249397,35.24377118644068,3.4515738498789346
761,1650,319.4006072727273,3.5260029090909115,45.071472727272734,2.429090909090909
843,1649,325.1885433596119,2.889533875075805,66.16067919951485,2.64038811400849
855,1648,237.54002730582525,-0.7443955339805816,122.83274878640776,0.2979368932038835
578,1648,524.723227548544,7.927157864077671,60.37234830097088,4.867111650485437
521,1645,390.5506504559272,3.692213264437693,49.77744072948328,4.635258358662614
381,1643,335.3393511868533,5.432343944004871,29.09814972611077,3.898965307364577
1078,1642,374.7139640682096,6.514780682095006,45.24934226552985,0.3099878197320341
111,1639,254.07832458816353,3.1194413117754745,37.30217205613179,1.4942037827943868
170,1633,351.6304611145132,4.317587078995716,46.68454990814452,4.19473361910594
481,1630,454.120155828221,3.580756944785279,87.25994478527609,3.639877300613497
